Customer ID,Gender,Age,Age_Segment,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Pop_Category,Number of Referrals,Is_Loyal_Referrer,Tenure in Months,Tenure_Segment,Offer,Phone Service,Multiple Lines,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Is_Fiber,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Streaming_Count,Service_Bundle_Score,Contract,Contract_Risk,Paperless Billing,Payment Method,Is_Digital_Native,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Has_Credit_Adjustment,Revenue_Per_Month,Refund_Rate,Extra_Charges_Ratio,Est_CLTV,Is_High_Value,Customer Status,Is_Churned,Churn Category,Churn Reason,Churn_Probability,Churn_Risk_Tier
0098-BOWSO,Male,26,Young Adult,No,0,San Jose,95131,37.387027,-121.897775,26389,High,0,0,27,2-4Y,No Offer,Yes,No,20.66,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Bank Withdrawal,1,19.4,529.8,0.0,0,557.82,1087.62,0,40.28222222222222,0.0,0.5128813372317539,878.4905660377358,0,Stayed,0,Not Churned,Not Churned,0.13188420593221628,Low Risk
0100-DUVFC,Male,66,Elder,Yes,0,Wilmington,90744,33.782068,-118.262263,53323,Very High,3,1,70,4-6Y,No Offer,Yes,Yes,39.49,Yes,Fiber Optic,1,28.0,No,Yes,Yes,No,Yes,Yes,No,Yes,2,6,One Year,2,Yes,Bank Withdrawal,1,104.8,7308.95,6.11,0,2764.3,10067.14,0,143.8162857142857,0.0006069251048460636,0.2745864267309286,4745.66037735849,1,Stayed,0,Not Churned,Not Churned,0.07996125868099814,Low Risk
0103-CSITQ,Female,20,Young Adult,Yes,0,Modesto,95357,37.670526,-120.877572,13343,Medium,10,1,57,4-6Y,Offer B,Yes,Yes,8.01,Yes,Fiber Optic,1,73.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,7,One Year,2,Yes,Bank Withdrawal,1,109.4,6252.7,0.0,0,456.57,6709.27,0,117.70649122807018,0.0,0.06805062249693335,4953.962264150944,1,Stayed,0,Not Churned,Not Churned,0.10502103009211199,Low Risk
0104-PPXDV,Male,61,Elder,Yes,0,San Diego,92113,32.697098,-117.116587,47431,Very High,10,1,58,4-6Y,No Offer,Yes,No,18.37,Yes,DSL,0,18.0,No,No,Yes,No,No,No,No,Yes,0,4,One Year,2,No,Credit Card,0,50.3,2878.55,10.23,0,1065.46,3933.78,0,67.82379310344828,0.0026005521406891083,0.2708489035990828,2277.7358490566035,0,Stayed,0,Not Churned,Not Churned,0.023163531850081704,Low Risk
0106-GHRQR,Male,24,Young Adult,No,0,Rancho Palos Verdes,90275,33.753146,-118.367459,41263,Very High,0,0,16,1-2Y,No Offer,Yes,Yes,25.71,Yes,DSL,0,48.0,No,Yes,Yes,No,No,Yes,Yes,Yes,2,6,Month-to-Month,3,Yes,Bank Withdrawal,1,71.4,1212.1,0.0,0,411.36,1623.46,0,101.46625,0.0,0.25338474615943724,3233.2075471698113,0,Stayed,0,Not Churned,Not Churned,0.415872233945687,Medium Risk
0106-UGRDO,Female,55,Senior,Yes,0,Kenwood,95452,38.419525,-122.521585,1653,Low,3,1,69,4-6Y,Offer A,Yes,Yes,38.52,Yes,Fiber Optic,1,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,Yes,Bank Withdrawal,1,116.0,8182.85,0.0,0,2657.88,10840.73,0,157.11202898550724,0.0,0.24517537103128667,5252.830188679245,1,Stayed,0,Not Churned,Not Churned,0.043352038696900796,Low Risk
0107-WESLM,Male,32,Adult,No,0,West Point,95255,38.41935,-120.469545,2198,Low,0,0,1,<6M,Offer E,Yes,No,31.77,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Bank Withdrawal,1,19.85,19.85,0.0,0,31.77,51.62,0,51.62,0.0,0.6154591243703991,898.867924528302,0,Churned,1,Attitude,Attitude of support person,0.9887134731151614,Critical Risk
0107-YHINA,Male,59,Senior,No,0,Los Angeles,90062,34.003553,-118.308933,29299,High,0,0,1,<6M,No Offer,Yes,Yes,40.71,Yes,Fiber Optic,1,25.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,99.75,99.75,0.0,0,40.71,140.46,0,140.46,0.0,0.2898334045279795,4516.981132075472,1,Churned,1,Competitor,Competitor had better devices,0.9944040170552988,Critical Risk
0111-KLBQG,Male,71,Elder,Yes,1,Morongo Valley,92256,34.097863,-116.594561,3499,Medium,9,1,32,2-4Y,Offer C,Yes,No,31.86,Yes,Fiber Optic,1,23.0,No,Yes,No,No,Yes,Yes,Yes,Yes,3,4,One Year,2,Yes,Mailed Check,0,93.95,2861.45,0.0,0,1019.52,3880.97,0,121.2803125,0.0,0.2626972122948644,4254.33962264151,1,Stayed,0,Not Churned,Not Churned,0.05962441757390047,Low Risk
0112-QAWRZ,Male,49,Senior,Yes,2,Palo Verde,92266,33.3249,-114.758334,291,Low,8,1,16,1-2Y,Offer D,Yes,Yes,48.71,Yes,Fiber Optic,1,12.0,No,No,Yes,No,Yes,No,No,Yes,1,5,Month-to-Month,3,Yes,Bank Withdrawal,1,90.8,1442.2,0.0,0,779.36,2221.56,0,138.8475,0.0,0.35081654332991236,4111.698113207547,1,Stayed,0,Not Churned,Not Churned,0.07450641393568617,Low Risk
0112-QWPNC,Male,61,Elder,Yes,0,Valyermo,93563,34.39583,-117.734568,413,Low,1,0,49,4-6Y,Offer B,Yes,Yes,39.55,Yes,Cable,0,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,7,One Year,2,No,Bank Withdrawal,0,84.35,4059.35,0.0,0,1937.95,5997.3,0,122.39387755102041,0.0,0.323137078351925,3819.6226415094334,0,Churned,1,Competitor,Competitor offered higher download speeds,0.6295115454568966,High Risk
0114-IGABW,Female,40,Adult,Yes,0,Cambria,93428,35.591387,-121.032256,6526,Medium,2,0,71,4-6Y,Offer A,No,No,0.0,Yes,Cable,0,29.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,5,Two Year,1,No,Bank Withdrawal,0,58.25,4145.9,0.0,0,0.0,4145.9,0,58.39295774647887,0.0,0.0,2637.7358490566035,0,Stayed,0,Not Churned,Not Churned,0.028936749137292807,Low Risk
0114-PEGZZ,Female,39,Adult,No,0,Round Mountain,96084,40.923558,-122.059933,459,Low,0,0,33,2-4Y,No Offer,Yes,Yes,49.69,Yes,Fiber Optic,1,12.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,6,Month-to-Month,3,No,Bank Withdrawal,0,107.55,3645.5,0.0,0,1639.77,5285.27,0,160.159696969697,0.0,0.3102528347653005,4870.188679245282,1,Stayed,0,Not Churned,Not Churned,0.5275075944018865,Medium Risk
0114-RSRRW,Female,21,Young Adult,Yes,0,Klamath,95548,41.572813,-124.035011,1215,Low,9,1,10,6-12M,Offer D,Yes,No,49.6,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Bank Withdrawal,1,19.95,187.75,0.0,0,496.0,683.75,0,68.375,0.0,0.7254113345521024,903.3962264150942,0,Stayed,0,Not Churned,Not Churned,0.10469763175211115,Low Risk
0115-TFERT,Male,24,Young Adult,Yes,0,Fresno,93650,36.841655,-119.797113,3258,Medium,1,0,21,1-2Y,No Offer,Yes,Yes,36.26,Yes,Fiber Optic,1,59.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,3,6,Month-to-Month,3,Yes,Bank Withdrawal,1,111.2,2317.1,0.0,120,761.46,3198.56,0,152.31238095238095,0.0,0.2755802611175029,5035.471698113208,1,Churned,1,Attitude,Attitude of service provider,0.8177177264475642,Critical Risk
0117-LFRMW,Male,52,Senior,Yes,1,Angwin,94508,38.542448,-122.419923,3641,Medium,1,0,37,2-4Y,No Offer,No,No,0.0,Yes,DSL,0,23.0,Yes,Yes,Yes,No,No,No,No,Yes,0,5,Month-to-Month,3,No,Bank Withdrawal,0,40.2,1448.8,0.0,0,0.0,1448.8,0,39.15675675675676,0.0,0.0,1820.3773584905662,0,Churned,1,Competitor,Competitor offered more data,0.5916273813014381,Medium Risk
0118-JPNOY,Female,71,Elder,No,0,Le Grand,95333,37.249377,-120.249581,3256,Medium,0,0,26,2-4Y,No Offer,Yes,No,33.74,Yes,Fiber Optic,1,7.0,Yes,No,No,No,Yes,No,No,Yes,1,4,Month-to-Month,3,Yes,Credit Card,0,85.8,2193.65,0.0,0,877.24,3070.89,0,118.11115384615384,0.0,0.2856631139506788,3885.283018867924,0,Stayed,0,Not Churned,Not Churned,0.6620623623331576,High Risk
0121-SNYRK,Male,45,Adult,No,0,Redway,95560,40.142256,-123.852927,1851,Low,0,0,50,4-6Y,Offer B,No,No,0.0,Yes,DSL,0,7.0,Yes,No,No,Yes,No,No,No,Yes,0,4,One Year,2,Yes,Credit Card,0,35.4,1748.9,0.0,0,0.0,1748.9,0,34.978,0.0,0.0,1603.018867924528,0,Stayed,0,Not Churned,Not Churned,0.04290899229515989,Low Risk
0122-OAHPZ,Female,29,Young Adult,No,0,San Diego,92122,32.85723,-117.209774,34902,High,0,0,7,6-12M,No Offer,Yes,Yes,28.62,Yes,Fiber Optic,1,26.0,No,No,No,No,No,No,Yes,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,73.85,511.25,13.03,0,200.34,698.56,0,99.7942857142857,0.01865265689418232,0.28678996793403577,3344.150943396226,0,Churned,1,Competitor,Competitor made better offer,0.8404309273639946,Critical Risk
0123-CRBRT,Female,62,Elder,Yes,0,Monterey Park,91755,34.049172,-118.115022,26933,High,1,0,61,4-6Y,Offer B,Yes,Yes,47.19,Yes,DSL,0,28.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,No,Mailed Check,0,88.1,5526.75,0.0,0,2878.59,8405.34,0,137.79245901639345,0.0,0.34247157164374076,3989.43396226415,0,Stayed,0,Not Churned,Not Churned,0.07016112848870262,Low Risk
0125-LZQXK,Male,42,Adult,No,0,Big Oak Flat,95305,37.818589,-120.256995,167,Low,0,0,15,1-2Y,Offer D,Yes,No,45.92,Yes,Fiber Optic,1,12.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,101.35,1553.95,0.0,0,688.8,2242.75,0,149.51666666666668,0.0,0.307122951733363,4589.43396226415,1,Churned,1,Attitude,Attitude of service provider,0.7624432941421242,High Risk
0128-MKWSG,Female,51,Senior,No,2,Stevenson Ranch,91381,34.364153,-118.615583,9937,Medium,0,0,26,2-4Y,No Offer,No,No,0.0,Yes,DSL,0,19.0,Yes,No,No,Yes,No,Yes,Yes,Yes,2,4,Month-to-Month,3,No,Credit Card,0,45.8,1147.0,0.0,0,0.0,1147.0,0,44.11538461538461,0.0,0.0,2073.962264150943,0,Stayed,0,Not Churned,Not Churned,0.25694908190402005,Low Risk
0129-KPTWJ,Male,39,Adult,Yes,0,North Highlands,95660,38.671295,-121.388251,32202,High,9,1,72,4-6Y,No Offer,Yes,No,33.22,Yes,Fiber Optic,1,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,4,Month-to-Month,3,Yes,Bank Withdrawal,1,94.65,6747.35,0.0,0,2391.84,9139.19,0,126.93319444444445,0.0,0.26171247123651004,4286.037735849057,1,Stayed,0,Not Churned,Not Churned,0.1668681059746442,Low Risk
0129-QMPDR,Male,64,Elder,Yes,0,La Puente,91746,34.038983,-117.991372,30802,High,1,0,44,2-4Y,No Offer,Yes,No,27.4,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,Yes,Bank Withdrawal,1,20.5,865.05,0.0,0,1205.6,2070.65,0,47.060227272727275,0.0,0.5822326322652307,928.3018867924528,0,Stayed,0,Not Churned,Not Churned,0.06827663695186839,Low Risk
0130-SXOUN,Male,55,Senior,No,0,Glenhaven,95443,39.045246,-122.743181,175,Low,0,0,66,4-6Y,Offer A,Yes,Yes,48.78,Yes,Fiber Optic,1,8.0,No,Yes,No,No,No,Yes,Yes,No,2,4,Month-to-Month,3,No,Credit Card,0,89.4,5976.9,36.02,40,3219.48,9200.36,0,139.39939393939395,0.003915064193140269,0.35427744131751365,4048.3018867924534,0,Stayed,0,Not Churned,Not Churned,0.35820697409651786,Medium Risk
0133-BMFZO,Female,40,Adult,No,0,Alhambra,91803,34.074736,-118.145959,30635,High,0,0,2,<6M,No Offer,Yes,No,36.81,Yes,Fiber Optic,1,16.0,Yes,Yes,No,Yes,No,No,No,Yes,0,6,Month-to-Month,3,Yes,Bank Withdrawal,1,86.25,181.65,0.0,0,73.62,255.27,0,127.635,0.0,0.2884005170995417,3905.66037735849,0,Churned,1,Competitor,Competitor offered higher download speeds,0.9525280704897928,Critical Risk
0134-XWXCE,Female,76,Elder,No,0,Santa Monica,90403,34.031529,-118.491156,23559,High,0,0,44,2-4Y,No Offer,Yes,No,7.72,Yes,DSL,0,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,5,One Year,2,No,Bank Withdrawal,0,74.85,3268.05,17.91,0,339.68,3589.82,0,81.58681818181819,0.0049891080889849625,0.09462312873625975,3389.4339622641505,0,Stayed,0,Not Churned,Not Churned,0.18314352995521918,Low Risk
0135-NMXAP,Female,57,Senior,No,0,Lodi,95240,38.123544,-121.159078,45755,Very High,0,0,12,6-12M,Offer D,Yes,Yes,14.38,Yes,Fiber Optic,1,6.0,No,Yes,No,No,Yes,No,No,Yes,1,5,Month-to-Month,3,Yes,Bank Withdrawal,1,89.75,1052.4,0.0,0,172.56,1224.96,0,102.08,0.0,0.14086990595611285,4064.150943396226,0,Churned,1,Attitude,Attitude of support person,0.8726785047715054,Critical Risk
0136-IFMYD,Male,71,Elder,Yes,0,Los Angeles,90001,33.973616,-118.24902,54492,Very High,1,0,69,4-6Y,No Offer,Yes,Yes,18.41,Yes,Fiber Optic,1,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,2,7,Two Year,1,Yes,Bank Withdrawal,1,109.95,7634.25,0.0,0,1270.29,8904.54,0,129.0513043478261,0.0,0.1426564426685713,4978.867924528302,1,Stayed,0,Not Churned,Not Churned,0.278292088368732,Low Risk
0137-OCGAB,Female,25,Young Adult,No,0,Fairfield,94533,38.287136,-122.02711,77683,Very High,0,0,1,<6M,Offer E,Yes,Yes,1.23,Yes,Fiber Optic,1,69.0,No,Yes,No,No,No,No,No,Yes,0,5,Month-to-Month,3,Yes,Mailed Check,0,80.2,80.2,0.0,0,1.23,81.43,0,81.43,0.0,0.015104998157927053,3631.6981132075475,0,Churned,1,Price,Lack of affordable download/upload speed,0.9757545635788576,Critical Risk
0137-UDEUO,Female,24,Young Adult,No,0,Stockton,95204,37.974498,-121.319568,30476,High,0,0,3,<6M,Offer E,Yes,No,25.75,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,19.85,63.75,0.0,0,77.25,141.0,0,47.0,0.0,0.5478723404255319,898.867924528302,0,Churned,1,Price,Long distance charges,0.8970033396631719,Critical Risk
0139-IVFJG,Female,19,Young Adult,Yes,0,Temecula,92592,33.507255,-117.029473,46171,Very High,10,1,2,<6M,No Offer,Yes,No,4.65,Yes,Fiber Optic,1,53.0,Yes,Yes,No,No,Yes,No,No,Yes,1,5,Month-to-Month,3,No,Bank Withdrawal,0,90.35,190.5,0.0,0,9.3,199.8,0,99.9,0.0,0.046546546546546545,4091.3207547169804,1,Joined,0,Not Churned,Not Churned,0.6345121453566562,High Risk
0141-YEAYS,Female,77,Elder,No,0,Fallbrook,92028,33.362575,-117.299644,42239,Very High,0,0,27,2-4Y,No Offer,Yes,Yes,2.97,Yes,Fiber Optic,1,4.0,No,Yes,Yes,No,No,No,No,Yes,0,6,Two Year,1,Yes,Bank Withdrawal,1,86.45,2401.05,0.0,0,80.19,2481.24,0,91.89777777777778,0.0,0.0323185181602747,3914.7169811320755,0,Stayed,0,Not Churned,Not Churned,0.050482962185006815,Low Risk
0142-GVYSN,Male,57,Senior,No,0,Randsburg,93554,35.405722,-117.773354,117,Low,0,0,26,2-4Y,Offer C,Yes,No,13.34,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Bank Withdrawal,1,20.3,511.25,0.0,0,346.84,858.09,0,33.003461538461536,0.0,0.40420002563833624,919.245283018868,0,Stayed,0,Not Churned,Not Churned,0.09108834030656045,Low Risk
0147-ESWWR,Female,73,Elder,Yes,0,Atascadero,93422,35.453912,-120.69461,29539,High,9,1,39,2-4Y,No Offer,Yes,Yes,20.15,Yes,Fiber Optic,1,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,101.25,3949.15,0.0,0,785.85,4735.0,0,121.41025641025641,0.0,0.1659662090813094,4584.905660377358,1,Stayed,0,Not Churned,Not Churned,0.2602648971271526,Low Risk
0148-DCDOS,Male,41,Adult,No,0,Planada,95365,37.329725,-120.306399,4150,Medium,0,0,25,2-4Y,No Offer,Yes,Yes,34.88,Yes,Fiber Optic,1,8.0,No,No,No,No,Yes,Yes,Yes,Yes,3,4,Month-to-Month,3,Yes,Bank Withdrawal,1,94.7,2362.1,0.0,0,872.0,3234.1,0,129.364,0.0,0.26962678952413344,4288.301886792453,1,Churned,1,Competitor,Competitor had better devices,0.7878531787662155,High Risk
0151-ONTOV,Female,43,Adult,No,0,Moorpark,93021,34.312945,-118.858169,32984,High,0,0,1,<6M,Offer E,Yes,No,39.81,Yes,Fiber Optic,1,23.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,No,Mailed Check,0,70.9,70.9,0.0,0,39.81,110.71,0,110.71,0.0,0.3595881130882486,3210.566037735849,0,Churned,1,Competitor,Competitor had better devices,0.9986073996158644,Critical Risk
0156-FVPTA,Male,48,Senior,Yes,0,Solvang,93463,34.624399,-120.137875,7958,Medium,1,0,22,1-2Y,Offer D,Yes,No,27.24,Yes,DSL,0,21.0,Yes,No,No,Yes,No,No,No,Yes,0,5,Month-to-Month,3,Yes,Bank Withdrawal,1,54.2,1152.7,0.0,0,599.28,1751.98,0,79.63545454545455,0.0,0.3420586993002203,2454.33962264151,0,Churned,1,Attitude,Attitude of service provider,0.5942721675076578,Medium Risk
0164-APGRB,Female,56,Senior,No,0,Calistoga,94515,38.629618,-122.593216,7384,Medium,0,0,72,4-6Y,Offer A,Yes,Yes,48.37,Yes,Fiber Optic,1,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,Yes,Bank Withdrawal,1,114.9,8496.7,0.0,0,3482.64,11979.34,0,166.37972222222223,0.0,0.2907205238352029,5203.018867924528,1,Stayed,0,Not Churned,Not Churned,0.15412998363759708,Low Risk
0164-XAIRP,Female,51,Senior,No,0,La Mirada,90638,33.902045,-118.008961,47568,Very High,0,0,24,1-2Y,No Offer,Yes,No,10.64,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,Yes,Bank Withdrawal,1,19.55,470.2,0.0,0,255.36,725.56,0,30.231666666666666,0.0,0.35194883951706274,885.2830188679246,0,Stayed,0,Not Churned,Not Churned,0.031413500177986914,Low Risk
0168-XZKBB,Female,34,Adult,Yes,0,Boron,93516,34.95703,-117.73045,2241,Low,8,1,19,1-2Y,No Offer,Yes,Yes,7.84,Yes,Fiber Optic,1,16.0,No,No,No,No,Yes,No,No,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,86.85,1564.4,0.0,0,148.96,1713.36,0,90.17684210526315,0.0,0.08694028108511931,3932.830188679244,0,Stayed,0,Not Churned,Not Churned,0.1524960972720579,Low Risk
0174-QRVVY,Male,21,Young Adult,Yes,2,San Marcos,92078,33.119028,-117.166036,6760,Medium,2,0,71,4-6Y,No Offer,Yes,Yes,9.2,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,Two Year,1,No,Credit Card,0,25.35,1847.55,0.0,0,653.2,2500.75,0,35.221830985915496,0.0,0.26120163950814757,1147.924528301887,0,Stayed,0,Not Churned,Not Churned,0.008666250007233157,Low Risk
0177-PXBAT,Male,78,Elder,Yes,0,Desert Center,92239,33.889605,-115.257009,964,Low,7,1,33,2-4Y,No Offer,Yes,Yes,25.15,Yes,Fiber Optic,1,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,2,7,One Year,2,Yes,Bank Withdrawal,1,109.9,3694.7,0.0,0,829.95,4524.65,0,137.11060606060605,0.0,0.1834285524847226,4976.603773584906,1,Stayed,0,Not Churned,Not Churned,0.062402816006073364,Low Risk
0178-CIIKR,Female,60,Senior,No,0,Crows Landing,95313,37.435664,-121.049056,1508,Low,0,0,3,<6M,No Offer,Yes,No,2.69,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,19.95,58.0,0.0,0,8.07,66.07,0,22.02333333333333,0.0,0.12214318147419405,903.3962264150942,0,Joined,0,Not Churned,Not Churned,0.9066187100289795,Critical Risk
0178-SZBHO,Male,54,Senior,Yes,1,Tuolumne,95379,37.939768,-120.188002,3979,Medium,7,1,47,2-4Y,No Offer,Yes,Yes,1.09,Yes,Fiber Optic,1,13.0,No,Yes,No,No,Yes,No,No,Yes,1,5,Month-to-Month,3,No,Bank Withdrawal,0,87.2,4017.45,0.0,0,51.23,4068.68,0,86.56765957446808,0.0,0.012591307254441244,3948.679245283019,0,Stayed,0,Not Churned,Not Churned,0.07269701011870042,Low Risk
0181-RITDD,Male,42,Adult,Yes,3,San Diego,92120,32.807867,-117.060993,25569,High,2,0,62,4-6Y,No Offer,Yes,No,1.76,Yes,Fiber Optic,1,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,7,Two Year,1,No,Credit Card,0,108.15,6825.65,0.0,0,109.12,6934.77,0,111.85112903225807,0.0,0.01573520102324951,4897.358490566038,1,Stayed,0,Not Churned,Not Churned,0.02482884144432458,Low Risk
0186-CAERR,Male,22,Young Adult,No,0,Auburn,95603,38.912881,-121.082766,24944,High,0,0,71,4-6Y,No Offer,Yes,Yes,2.88,Yes,Fiber Optic,1,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,One Year,2,Yes,Bank Withdrawal,1,116.3,8309.55,0.0,0,204.48,8514.03,0,119.91591549295775,0.0,0.024016828693344983,5266.415094339622,1,Stayed,0,Not Churned,Not Churned,0.2801032651602016,Low Risk
0187-QSXOE,Male,71,Elder,Yes,0,Fresno,93725,36.623632,-119.741322,21010,High,8,1,7,6-12M,No Offer,Yes,No,41.97,Yes,Fiber Optic,1,11.0,No,No,No,No,Yes,Yes,Yes,Yes,3,3,Two Year,1,Yes,Bank Withdrawal,1,89.0,605.45,0.0,0,293.79,899.24,0,128.46285714285713,0.0,0.32670922112005696,4030.188679245283,0,Stayed,0,Not Churned,Not Churned,0.08056666953106287,Low Risk
0187-WZNAB,Female,56,Senior,Yes,2,Del Rey,93616,36.657462,-119.595293,1965,Low,6,1,27,2-4Y,Offer C,Yes,No,46.66,Yes,Fiber Optic,1,28.0,Yes,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,No,Credit Card,0,74.4,1972.35,0.0,0,1259.82,3232.17,0,119.71000000000001,0.0,0.389775290284855,3369.056603773585,0,Stayed,0,Not Churned,Not Churned,0.027487948617753107,Low Risk
0188-GWFLE,Male,33,Adult,No,0,Redwood City,94065,37.527497,-122.230941,10658,Medium,0,0,2,<6M,No Offer,Yes,No,1.81,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,20.05,33.7,0.0,0,3.62,37.32,0,18.66,0.0,0.0969989281886388,907.9245283018869,0,Joined,0,Not Churned,Not Churned,0.8857628784360766,Critical Risk
0191-EQUUH,Female,32,Adult,No,3,Landers,92285,34.341737,-116.539416,2182,Low,0,0,25,2-4Y,Offer C,No,No,0.0,Yes,Cable,0,75.0,Yes,No,No,Yes,No,No,No,Yes,0,4,Two Year,1,No,Bank Withdrawal,0,35.05,844.45,0.0,0,0.0,844.45,0,33.778,0.0,0.0,1587.1698113207544,0,Stayed,0,Not Churned,Not Churned,0.014323098204787292,Low Risk
0191-ZHSKZ,Male,80,Elder,No,0,Hawthorne,90250,33.914775,-118.348083,93315,Very High,0,0,30,2-4Y,No Offer,Yes,No,38.61,Yes,DSL,0,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,2,5,One Year,2,Yes,Bank Withdrawal,1,74.75,2111.3,0.0,0,1158.3,3269.6,0,108.98666666666666,0.0,0.35426351847320775,3384.9056603773583,0,Stayed,0,Not Churned,Not Churned,0.24166487676900394,Low Risk
0193-ESZXP,Female,73,Elder,Yes,0,Oceano,93445,35.059695,-120.604741,7435,Medium,1,0,58,4-6Y,No Offer,Yes,No,16.94,Yes,Fiber Optic,1,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3,6,One Year,2,Yes,Credit Card,0,105.5,6205.5,0.0,0,982.52,7188.02,0,123.93137931034484,0.0,0.13668854566347893,4777.358490566037,1,Churned,1,Attitude,Attitude of support person,0.6858873451853675,High Risk
0195-IESCP,Male,26,Young Adult,Yes,0,Armona,93202,36.315979,-119.710852,2872,Medium,1,0,10,6-12M,Offer D,Yes,Yes,2.02,Yes,Fiber Optic,1,82.0,No,No,No,No,No,Yes,Yes,No,2,3,Month-to-Month,3,Yes,Bank Withdrawal,1,85.25,855.3,0.0,100,20.2,975.5,0,97.55,0.0,0.12321886212198872,3860.3773584905657,0,Churned,1,Competitor,Competitor offered more data,0.8129469891793986,Critical Risk
0196-JTUQI,Female,59,Senior,No,0,Clarksburg,95612,38.384648,-121.578701,1417,Low,0,0,9,6-12M,No Offer,Yes,Yes,9.27,Yes,Fiber Optic,1,28.0,No,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Credit Card,0,75.2,633.85,0.0,0,83.43,717.28,0,79.69777777777777,0.0,0.11631440999330807,3405.2830188679245,0,Stayed,0,Not Churned,Not Churned,0.6326501387765332,High Risk
0196-VULGZ,Female,78,Elder,Yes,0,Irvine,92620,33.716136,-117.752574,26419,High,1,0,6,<6M,No Offer,Yes,Yes,28.71,Yes,Fiber Optic,1,17.0,No,No,No,No,No,Yes,No,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,84.35,474.9,0.0,0,172.26,647.16,0,107.86,0.0,0.2661783793806787,3819.6226415094334,0,Churned,1,Other,Deceased,0.9559753087274292,Critical Risk
0197-PNKNK,Female,47,Senior,Yes,1,Scotts Valley,95066,37.070177,-122.010077,14574,Medium,7,1,69,4-6Y,No Offer,Yes,Yes,38.92,Yes,Fiber Optic,1,16.0,Yes,No,Yes,No,No,No,No,No,0,5,One Year,2,No,Bank Withdrawal,0,84.45,5848.6,0.0,40,2685.48,8574.08,0,124.26202898550724,0.0,0.31787433753825484,3824.1509433962265,0,Stayed,0,Not Churned,Not Churned,0.00791447490928256,Low Risk
0201-MIBOL,Female,68,Elder,No,0,Salida,95368,37.713152,-121.08739,12466,Medium,0,0,66,4-6Y,No Offer,Yes,Yes,10.45,Yes,Fiber Optic,1,20.0,Yes,No,No,No,Yes,Yes,Yes,Yes,3,5,Two Year,1,Yes,Bank Withdrawal,1,102.4,6471.85,0.0,0,689.7,7161.55,0,108.50833333333334,0.0,0.09630596728361877,4636.9811320754725,1,Stayed,0,Not Churned,Not Churned,0.1393258777646804,Low Risk
